Forecast_Year,Forecast_Month_No,Forecast_Month,Forecast_Round,State,Station Code,Station Name,Pred_DO,Pred_pH,Pred_BOD,Pred_WQI,Predicted_Class
2026,5,May,1,West Bengal,1469,DIAMOND HARBOUR,7.23,7.656,1.966,92.0,Excellent
2026,5,May,2,West Bengal,1469,DIAMOND HARBOUR,7.262,7.638,1.924,92.0,Excellent
2026,6,June,1,West Bengal,1469,DIAMOND HARBOUR,7.289,7.627,1.901,92.0,Excellent
2026,6,June,2,West Bengal,1469,DIAMOND HARBOUR,7.315,7.623,1.903,92.0,Excellent
2026,7,July,1,West Bengal,1469,DIAMOND HARBOUR,7.32,7.606,1.87,92.0,Excellent
2026,7,July,2,West Bengal,1469,DIAMOND HARBOUR,7.322,7.59,1.835,92.0,Excellent
2026,8,August,1,West Bengal,1469,DIAMOND HARBOUR,7.322,7.575,1.8,92.0,Excellent
2026,8,August,2,West Bengal,1469,DIAMOND HARBOUR,7.321,7.559,1.764,92.0,Excellent
2026,9,September,1,West Bengal,1469,DIAMOND HARBOUR,7.319,7.543,1.727,92.0,Excellent
2026,9,September,2,West Bengal,1469,DIAMOND HARBOUR,7.315,7.526,1.691,92.0,Excellent
2026,10,October,1,West Bengal,1469,DIAMOND HARBOUR,7.312,7.511,1.657,92.0,Excellent
2026,10,October,2,West Bengal,1469,DIAMOND HARBOUR,7.311,7.498,1.626,92.0,Excellent
2026,11,November,1,West Bengal,1469,DIAMOND HARBOUR,7.309,7.487,1.598,92.0,Excellent
2026,11,November,2,West Bengal,1469,DIAMOND HARBOUR,7.306,7.478,1.576,92.0,Excellent
2026,12,December,1,West Bengal,1469,DIAMOND HARBOUR,7.304,7.47,1.558,92.0,Excellent
2026,12,December,2,West Bengal,1469,DIAMOND HARBOUR,7.302,7.463,1.543,92.0,Excellent
2026,1,January,1,West Bengal,1470,GARDEN REACH,7.22,7.694,2.415,86.0,Good
2026,1,January,2,West Bengal,1470,GARDEN REACH,7.187,7.695,2.39,86.0,Good
2026,2,February,1,West Bengal,1470,GARDEN REACH,7.185,7.683,2.385,86.0,Good
2026,2,February,2,West Bengal,1470,GARDEN REACH,7.199,7.665,2.384,86.0,Good
2026,3,March,1,West Bengal,1470,GARDEN REACH,7.232,7.639,2.372,86.0,Good
2026,3,March,2,West Bengal,1470,GARDEN REACH,7.301,7.606,2.346,86.0,Good
2026,4,April,1,West Bengal,1470,GARDEN REACH,7.356,7.586,2.312,86.0,Good
2026,4,April,2,West Bengal,1470,GARDEN REACH,7.396,7.571,2.279,86.0,Good
2026,5,May,1,West Bengal,1470,GARDEN REACH,7.438,7.546,2.245,86.0,Good
2026,5,May,2,West Bengal,1470,GARDEN REACH,7.509,7.516,2.228,86.0,Good
2026,6,June,1,West Bengal,1470,GARDEN REACH,7.556,7.512,2.214,86.0,Good
2026,6,June,2,West Bengal,1470,GARDEN REACH,7.556,7.51,2.173,86.0,Good
2026,7,July,1,West Bengal,1470,GARDEN REACH,7.552,7.5,2.121,86.0,Good
2026,7,July,2,West Bengal,1470,GARDEN REACH,7.564,7.484,2.08,86.0,Good
2026,8,August,1,West Bengal,1470,GARDEN REACH,7.579,7.465,2.046,86.0,Good
2026,8,August,2,West Bengal,1470,GARDEN REACH,7.597,7.444,2.011,86.0,Good
2026,9,September,1,West Bengal,1470,GARDEN REACH,7.617,7.42,1.971,92.0,Excellent
2026,9,September,2,West Bengal,1470,GARDEN REACH,7.647,7.391,1.92,92.0,Excellent
2026,10,October,1,West Bengal,1470,GARDEN REACH,7.7,7.357,1.85,92.0,Excellent
2026,10,October,2,West Bengal,1470,GARDEN REACH,7.777,7.319,1.764,92.0,Excellent
2026,11,November,1,West Bengal,1470,GARDEN REACH,7.889,7.276,1.67,92.0,Excellent
2026,11,November,2,West Bengal,1470,GARDEN REACH,8.006,7.235,1.585,100.0,Excellent
2026,12,December,1,West Bengal,1470,GARDEN REACH,8.101,7.206,1.522,100.0,Excellent
2026,12,December,2,West Bengal,1470,GARDEN REACH,8.169,7.186,1.482,100.0,Excellent
2026,1,January,1,West Bengal,1471,SHIVPUR (HOWRAH),7.21,7.686,2.33,86.0,Good
2026,1,January,2,West Bengal,1471,SHIVPUR (HOWRAH),7.19,7.692,2.301,86.0,Good
2026,2,February,1,West Bengal,1471,SHIVPUR (HOWRAH),7.184,7.685,2.292,86.0,Good
2026,2,February,2,West Bengal,1471,SHIVPUR (HOWRAH),7.192,7.669,2.286,86.0,Good
2026,3,March,1,West Bengal,1471,SHIVPUR (HOWRAH),7.21,7.649,2.266,86.0,Good
2026,3,March,2,West Bengal,1471,SHIVPUR (HOWRAH),7.258,7.619,2.24,86.0,Good
2026,4,April,1,West Bengal,1471,SHIVPUR (HOWRAH),7.314,7.593,2.202,86.0,Good
2026,4,April,2,West Bengal,1471,SHIVPUR (HOWRAH),7.37,7.562,2.145,86.0,Good
2026,5,May,1,West Bengal,1471,SHIVPUR (HOWRAH),7.421,7.535,2.087,86.0,Good
2026,5,May,2,West Bengal,1471,SHIVPUR (HOWRAH),7.481,7.512,2.063,86.0,Good
2026,6,June,1,West Bengal,1471,SHIVPUR (HOWRAH),7.514,7.512,2.046,86.0,Good
2026,6,June,2,West Bengal,1471,SHIVPUR (HOWRAH),7.501,7.513,2.0,92.0,Excellent
2026,7,July,1,West Bengal,1471,SHIVPUR (HOWRAH),7.49,7.505,1.951,92.0,Excellent
2026,7,July,2,West Bengal,1471,SHIVPUR (HOWRAH),7.491,7.492,1.91,92.0,Excellent
2026,8,August,1,West Bengal,1471,SHIVPUR (HOWRAH),7.496,7.476,1.873,92.0,Excellent
2026,8,August,2,West Bengal,1471,SHIVPUR (HOWRAH),7.503,7.458,1.839,92.0,Excellent
2026,9,September,1,West Bengal,1471,SHIVPUR (HOWRAH),7.513,7.438,1.802,92.0,Excellent
2026,9,September,2,West Bengal,1471,SHIVPUR (HOWRAH),7.525,7.416,1.764,92.0,Excellent
2026,10,October,1,West Bengal,1471,SHIVPUR (HOWRAH),7.54,7.395,1.726,92.0,Excellent
2026,10,October,2,West Bengal,1471,SHIVPUR (HOWRAH),7.564,7.372,1.682,92.0,Excellent
2026,11,November,1,West Bengal,1471,SHIVPUR (HOWRAH),7.596,7.346,1.638,92.0,Excellent
2026,11,November,2,West Bengal,1471,SHIVPUR (HOWRAH),7.635,7.32,1.593,92.0,Excellent
2026,12,December,1,West Bengal,1471,SHIVPUR (HOWRAH),7.676,7.295,1.551,92.0,Excellent
2026,12,December,2,West Bengal,1471,SHIVPUR (HOWRAH),7.717,7.274,1.517,92.0,Excellent
2026,1,January,1,West Bengal,1472,SERAMPORE,8.196,7.127,1.904,100.0,Excellent
2026,1,January,2,West Bengal,1472,SERAMPORE,8.577,7.164,1.541,100.0,Excellent
2026,2,February,1,West Bengal,1472,SERAMPORE,8.666,7.199,1.421,100.0,Excellent
2026,2,February,2,West Bengal,1472,SERAMPORE,8.722,7.186,1.399,100.0,Excellent
2026,3,March,1,West Bengal,1472,SERAMPORE,8.77,7.179,1.388,100.0,Excellent
2026,3,March,2,West Bengal,1472,SERAMPORE,8.849,7.144,1.407,100.0,Excellent
2026,4,April,1,West Bengal,1472,SERAMPORE,8.884,7.129,1.409,100.0,Excellent
2026,4,April,2,West Bengal,1472,SERAMPORE,8.899,7.118,1.425,100.0,Excellent
2026,5,May,1,West Bengal,1472,SERAMPORE,8.893,7.108,1.438,100.0,Excellent
2026,5,May,2,West Bengal,1472,SERAMPORE,8.87,7.105,1.452,100.0,Excellent
2026,6,June,1,West Bengal,1472,SERAMPORE,8.849,7.103,1.463,100.0,Excellent
2026,6,June,2,West Bengal,1472,SERAMPORE,8.801,7.103,1.473,100.0,Excellent
2026,7,July,1,West Bengal,1472,SERAMPORE,8.737,7.105,1.493,100.0,Excellent
2026,7,July,2,West Bengal,1472,SERAMPORE,8.697,7.105,1.509,100.0,Excellent
2026,8,August,1,West Bengal,1472,SERAMPORE,8.681,7.104,1.517,100.0,Excellent
2026,8,August,2,West Bengal,1472,SERAMPORE,8.681,7.103,1.524,100.0,Excellent
2026,9,September,1,West Bengal,1472,SERAMPORE,8.688,7.102,1.528,100.0,Excellent
2026,9,September,2,West Bengal,1472,SERAMPORE,8.697,7.101,1.531,100.0,Excellent
2026,10,October,1,West Bengal,1472,SERAMPORE,8.704,7.1,1.532,100.0,Excellent
2026,10,October,2,West Bengal,1472,SERAMPORE,8.71,7.099,1.532,100.0,Excellent
2026,11,November,1,West Bengal,1472,SERAMPORE,8.713,7.098,1.532,100.0,Excellent
2026,11,November,2,West Bengal,1472,SERAMPORE,8.715,7.097,1.532,100.0,Excellent
2026,12,December,1,West Bengal,1472,SERAMPORE,8.716,7.097,1.532,100.0,Excellent
2026,12,December,2,West Bengal,1472,SERAMPORE,8.716,7.096,1.532,100.0,Excellent
2026,1,January,1,Bihar,1815,MOKAMA D/S ,7.484,7.58,1.535,92.0,Excellent
2026,1,January,2,Bihar,1815,MOKAMA D/S ,7.435,7.578,1.618,92.0,Excellent
2026,2,February,1,Bihar,1815,MOKAMA D/S ,7.419,7.578,1.65,92.0,Excellent
2026,2,February,2,Bihar,1815,MOKAMA D/S ,7.419,7.58,1.666,92.0,Excellent
2026,3,March,1,Bihar,1815,MOKAMA D/S ,7.433,7.579,1.681,92.0,Excellent
2026,3,March,2,Bihar,1815,MOKAMA D/S ,7.433,7.583,1.685,92.0,Excellent
2026,4,April,1,Bihar,1815,MOKAMA D/S ,7.416,7.572,1.656,92.0,Excellent
2026,4,April,2,Bihar,1815,MOKAMA D/S ,7.414,7.571,1.649,92.0,Excellent
2026,5,May,1,Bihar,1815,MOKAMA D/S ,7.421,7.574,1.654,92.0,Excellent
2026,5,May,2,Bihar,1815,MOKAMA D/S ,7.425,7.576,1.658,92.0,Excellent
2026,6,June,1,Bihar,1815,MOKAMA D/S ,7.424,7.575,1.656,92.0,Excellent
2026,6,June,2,Bihar,1815,MOKAMA D/S ,7.283,7.487,1.557,92.0,Excellent
2026,7,July,1,Bihar,1815,MOKAMA D/S ,7.269,7.474,1.531,92.0,Excellent
2026,7,July,2,Bihar,1815,MOKAMA D/S ,7.266,7.47,1.521,92.0,Excellent
2026,8,August,1,Bihar,1815,MOKAMA D/S ,7.266,7.467,1.515,92.0,Excellent
2026,8,August,2,Bihar,1815,MOKAMA D/S ,7.265,7.463,1.51,92.0,Excellent
2026,9,September,1,Bihar,1815,MOKAMA D/S ,7.265,7.459,1.505,92.0,Excellent
2026,9,September,2,Bihar,1815,MOKAMA D/S ,7.264,7.456,1.499,92.0,Excellent
2026,10,October,1,Bihar,1815,MOKAMA D/S ,7.264,7.451,1.493,92.0,Excellent
2026,10,October,2,Bihar,1815,MOKAMA D/S ,7.264,7.447,1.487,92.0,Excellent
2026,11,November,1,Bihar,1815,MOKAMA D/S ,7.266,7.441,1.481,92.0,Excellent
2026,11,November,2,Bihar,1815,MOKAMA D/S ,7.268,7.435,1.475,92.0,Excellent
2026,12,December,1,Bihar,1815,MOKAMA D/S ,7.272,7.428,1.469,92.0,Excellent
2026,12,December,2,Bihar,1815,MOKAMA D/S ,7.278,7.419,1.462,92.0,Excellent
2026,1,January,1,Bihar,1816,KAHALGAON,8.328,7.59,1.582,100.0,Excellent
2026,1,January,2,Bihar,1816,KAHALGAON,7.784,7.624,1.583,92.0,Excellent
2026,2,February,1,Bihar,1816,KAHALGAON,7.563,7.615,1.655,92.0,Excellent
2026,2,February,2,Bihar,1816,KAHALGAON,7.487,7.618,1.706,92.0,Excellent
2026,3,March,1,Bihar,1816,KAHALGAON,7.454,7.621,1.728,92.0,Excellent
2026,3,March,2,Bihar,1816,KAHALGAON,7.433,7.626,1.735,92.0,Excellent
2026,4,April,1,Bihar,1816,KAHALGAON,7.423,7.621,1.732,92.0,Excellent
2026,4,April,2,Bihar,1816,KAHALGAON,7.432,7.622,1.744,92.0,Excellent
2026,5,May,1,Bihar,1816,KAHALGAON,7.44,7.622,1.75,92.0,Excellent
2026,5,May,2,Bihar,1816,KAHALGAON,7.448,7.615,1.738,92.0,Excellent
2026,6,June,1,Bihar,1816,KAHALGAON,7.441,7.613,1.729,92.0,Excellent
2026,6,June,2,Bihar,1816,KAHALGAON,7.372,7.52,1.656,92.0,Excellent
2026,7,July,1,Bihar,1816,KAHALGAON,7.333,7.502,1.601,92.0,Excellent
2026,7,July,2,Bihar,1816,KAHALGAON,7.299,7.491,1.567,92.0,Excellent
2026,8,August,1,Bihar,1816,KAHALGAON,7.284,7.485,1.553,92.0,Excellent
2026,8,August,2,Bihar,1816,KAHALGAON,7.278,7.481,1.544,92.0,Excellent
2026,9,September,1,Bihar,1816,KAHALGAON,7.275,7.477,1.536,92.0,Excellent
2026,9,September,2,Bihar,1816,KAHALGAON,7.273,7.472,1.527,92.0,Excellent
2026,10,October,1,Bihar,1816,KAHALGAON,7.271,7.466,1.519,92.0,Excellent
2026,10,October,2,Bihar,1816,KAHALGAON,7.27,7.46,1.511,92.0,Excellent
2026,11,November,1,Bihar,1816,KAHALGAON,7.27,7.454,1.503,92.0,Excellent
2026,11,November,2,Bihar,1816,KAHALGAON,7.271,7.446,1.494,92.0,Excellent
2026,12,December,1,Bihar,1816,KAHALGAON,7.273,7.438,1.485,92.0,Excellent
2026,12,December,2,Bihar,1816,KAHALGAON,7.276,7.429,1.475,92.0,Excellent
2026,1,January,1,Bihar,1817,U/S MOKAMA,7.604,7.541,1.496,92.0,Excellent
2026,1,January,2,Bihar,1817,U/S MOKAMA,7.438,7.557,1.576,92.0,Excellent
2026,2,February,1,Bihar,1817,U/S MOKAMA,7.381,7.559,1.615,92.0,Excellent
2026,2,February,2,Bihar,1817,U/S MOKAMA,7.369,7.559,1.633,92.0,Excellent
2026,3,March,1,Bihar,1817,U/S MOKAMA,7.372,7.562,1.646,92.0,Excellent
2026,3,March,2,Bihar,1817,U/S MOKAMA,7.368,7.562,1.646,92.0,Excellent
2026,4,April,1,Bihar,1817,U/S MOKAMA,7.381,7.568,1.662,92.0,Excellent
2026,4,April,2,Bihar,1817,U/S MOKAMA,7.382,7.57,1.665,92.0,Excellent
2026,5,May,1,Bihar,1817,U/S MOKAMA,7.379,7.572,1.666,92.0,Excellent
2026,5,May,2,Bihar,1817,U/S MOKAMA,7.374,7.574,1.667,92.0,Excellent
2026,6,June,1,Bihar,1817,U/S MOKAMA,7.385,7.575,1.674,92.0,Excellent
2026,6,June,2,Bihar,1817,U/S MOKAMA,7.279,7.48,1.558,92.0,Excellent
2026,7,July,1,Bihar,1817,U/S MOKAMA,7.269,7.469,1.525,92.0,Excellent
2026,7,July,2,Bihar,1817,U/S MOKAMA,7.263,7.467,1.514,92.0,Excellent
2026,8,August,1,Bihar,1817,U/S MOKAMA,7.261,7.464,1.509,92.0,Excellent
2026,8,August,2,Bihar,1817,U/S MOKAMA,7.261,7.461,1.506,92.0,Excellent
2026,9,September,1,Bihar,1817,U/S MOKAMA,7.261,7.458,1.502,92.0,Excellent
2026,9,September,2,Bihar,1817,U/S MOKAMA,7.262,7.455,1.497,92.0,Excellent
2026,10,October,1,Bihar,1817,U/S MOKAMA,7.263,7.451,1.493,92.0,Excellent
2026,10,October,2,Bihar,1817,U/S MOKAMA,7.264,7.446,1.487,92.0,Excellent
2026,11,November,1,Bihar,1817,U/S MOKAMA,7.265,7.441,1.481,92.0,Excellent
2026,11,November,2,Bihar,1817,U/S MOKAMA,7.268,7.434,1.474,92.0,Excellent
2026,12,December,1,Bihar,1817,U/S MOKAMA,7.272,7.427,1.468,92.0,Excellent
2026,12,December,2,Bihar,1817,U/S MOKAMA,7.279,7.418,1.461,92.0,Excellent
2026,1,January,1,Bihar,1818,MUNGER D/S,7.734,7.539,1.428,92.0,Excellent
2026,1,January,2,Bihar,1818,MUNGER D/S,7.525,7.56,1.512,92.0,Excellent
2026,2,February,1,Bihar,1818,MUNGER D/S,7.439,7.565,1.554,92.0,Excellent
2026,2,February,2,Bihar,1818,MUNGER D/S,7.406,7.564,1.573,92.0,Excellent
2026,3,March,1,Bihar,1818,MUNGER D/S,7.397,7.569,1.581,92.0,Excellent
2026,3,March,2,Bihar,1818,MUNGER D/S,7.363,7.546,1.532,92.0,Excellent
2026,4,April,1,Bihar,1818,MUNGER D/S,7.352,7.542,1.514,92.0,Excellent
2026,4,April,2,Bihar,1818,MUNGER D/S,7.368,7.536,1.507,92.0,Excellent
2026,5,May,1,Bihar,1818,MUNGER D/S,7.394,7.533,1.514,92.0,Excellent
2026,5,May,2,Bihar,1818,MUNGER D/S,7.399,7.534,1.513,92.0,Excellent
2026,6,June,1,Bihar,1818,MUNGER D/S,7.411,7.53,1.516,92.0,Excellent
2026,6,June,2,Bihar,1818,MUNGER D/S,7.289,7.469,1.467,92.0,Excellent
2026,7,July,1,Bihar,1818,MUNGER D/S,7.25,7.463,1.471,92.0,Excellent
2026,7,July,2,Bihar,1818,MUNGER D/S,7.237,7.461,1.476,92.0,Excellent
2026,8,August,1,Bihar,1818,MUNGER D/S,7.235,7.458,1.477,92.0,Excellent
2026,8,August,2,Bihar,1818,MUNGER D/S,7.235,7.455,1.475,92.0,Excellent
2026,9,September,1,Bihar,1818,MUNGER D/S,7.236,7.452,1.472,92.0,Excellent
2026,9,September,2,Bihar,1818,MUNGER D/S,7.239,7.448,1.469,92.0,Excellent
2026,10,October,1,Bihar,1818,MUNGER D/S,7.242,7.444,1.466,92.0,Excellent
2026,10,October,2,Bihar,1818,MUNGER D/S,7.246,7.439,1.463,92.0,Excellent
2026,11,November,1,Bihar,1818,MUNGER D/S,7.251,7.435,1.461,92.0,Excellent
2026,11,November,2,Bihar,1818,MUNGER D/S,7.257,7.43,1.458,92.0,Excellent
2026,12,December,1,Bihar,1818,MUNGER D/S,7.264,7.424,1.454,92.0,Excellent
2026,12,December,2,Bihar,1818,MUNGER D/S,7.272,7.417,1.451,92.0,Excellent
2026,1,January,1,Bihar,1819,BHAGALPUR,8.135,7.496,1.434,100.0,Excellent
2026,1,January,2,Bihar,1819,BHAGALPUR,7.696,7.555,1.499,92.0,Excellent
2026,2,February,1,Bihar,1819,BHAGALPUR,7.536,7.561,1.563,92.0,Excellent
2026,2,February,2,Bihar,1819,BHAGALPUR,7.463,7.563,1.598,92.0,Excellent
2026,3,March,1,Bihar,1819,BHAGALPUR,7.412,7.571,1.613,92.0,Excellent
2026,3,March,2,Bihar,1819,BHAGALPUR,7.381,7.565,1.608,92.0,Excellent
2026,4,April,1,Bihar,1819,BHAGALPUR,7.375,7.564,1.611,92.0,Excellent
2026,4,April,2,Bihar,1819,BHAGALPUR,7.368,7.557,1.601,92.0,Excellent
2026,5,May,1,Bihar,1819,BHAGALPUR,7.372,7.55,1.589,92.0,Excellent
2026,5,May,2,Bihar,1819,BHAGALPUR,7.364,7.549,1.58,92.0,Excellent
2026,6,June,1,Bihar,1819,BHAGALPUR,7.382,7.55,1.592,92.0,Excellent
2026,6,June,2,Bihar,1819,BHAGALPUR,7.338,7.471,1.546,92.0,Excellent
2026,7,July,1,Bihar,1819,BHAGALPUR,7.296,7.463,1.504,92.0,Excellent
2026,7,July,2,Bihar,1819,BHAGALPUR,7.268,7.461,1.494,92.0,Excellent
2026,8,August,1,Bihar,1819,BHAGALPUR,7.256,7.459,1.492,92.0,Excellent
2026,8,August,2,Bihar,1819,BHAGALPUR,7.253,7.457,1.491,92.0,Excellent
2026,9,September,1,Bihar,1819,BHAGALPUR,7.252,7.454,1.488,92.0,Excellent
2026,9,September,2,Bihar,1819,BHAGALPUR,7.253,7.45,1.484,92.0,Excellent
2026,10,October,1,Bihar,1819,BHAGALPUR,7.255,7.445,1.48,92.0,Excellent
2026,10,October,2,Bihar,1819,BHAGALPUR,7.258,7.44,1.475,92.0,Excellent
2026,11,November,1,Bihar,1819,BHAGALPUR,7.262,7.435,1.47,92.0,Excellent
2026,11,November,2,Bihar,1819,BHAGALPUR,7.267,7.429,1.466,92.0,Excellent
2026,12,December,1,Bihar,1819,BHAGALPUR,7.274,7.422,1.461,92.0,Excellent
2026,12,December,2,Bihar,1819,BHAGALPUR,7.282,7.414,1.457,92.0,Excellent
2026,1,January,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.023,8.274,2.424,94.0,Excellent
2026,1,January,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.309,8.311,2.406,94.0,Excellent
2026,2,February,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.433,8.318,2.357,94.0,Excellent
2026,2,February,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.477,8.317,2.315,94.0,Excellent
2026,3,March,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.429,8.305,2.3,94.0,Excellent
2026,3,March,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.302,8.29,2.353,94.0,Excellent
2026,4,April,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",9.147,8.274,2.445,94.0,Excellent
2026,4,April,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.912,8.242,2.559,94.0,Excellent
2026,5,May,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.682,8.207,2.636,94.0,Excellent
2026,5,May,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.486,8.17,2.676,94.0,Excellent
2026,6,June,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.363,8.145,2.696,94.0,Excellent
2026,6,June,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.308,8.135,2.707,94.0,Excellent
2026,7,July,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.295,8.134,2.718,94.0,Excellent
2026,7,July,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.318,8.141,2.729,94.0,Excellent
2026,8,August,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.362,8.152,2.74,94.0,Excellent
2026,8,August,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.415,8.164,2.751,94.0,Excellent
2026,9,September,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.476,8.175,2.762,94.0,Excellent
2026,9,September,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.538,8.185,2.772,94.0,Excellent
2026,10,October,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.604,8.195,2.781,94.0,Excellent
2026,10,October,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.669,8.205,2.789,94.0,Excellent
2026,11,November,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.731,8.214,2.795,94.0,Excellent
2026,11,November,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.779,8.22,2.8,94.0,Excellent
2026,12,December,1,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.807,8.223,2.806,94.0,Excellent
2026,12,December,2,Uttar Pradesh,2485,"U/S, VINDHYACHAL (MIRZAPUR)",8.809,8.222,2.813,94.0,Excellent
2026,1,January,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.862,8.006,3.581,80.0,Good
2026,1,January,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.833,7.999,3.575,80.0,Good
2026,2,February,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.761,7.985,3.596,80.0,Good
2026,2,February,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.661,7.961,3.624,80.0,Good
2026,3,March,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.524,7.941,3.656,80.0,Good
2026,3,March,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.369,7.917,3.682,80.0,Good
2026,4,April,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.205,7.895,3.694,80.0,Good
2026,4,April,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.026,7.874,3.693,80.0,Good
2026,5,May,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.854,7.859,3.676,80.0,Good
2026,5,May,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.724,7.847,3.658,80.0,Good
2026,6,June,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.641,7.839,3.643,80.0,Good
2026,6,June,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.598,7.832,3.631,80.0,Good
2026,7,July,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.574,7.835,3.62,80.0,Good
2026,7,July,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.565,7.837,3.605,80.0,Good
2026,8,August,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.565,7.84,3.585,80.0,Good
2026,8,August,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.577,7.844,3.559,80.0,Good
2026,9,September,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.6,7.851,3.522,80.0,Good
2026,9,September,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.644,7.863,3.476,80.0,Good
2026,10,October,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.706,7.879,3.427,80.0,Good
2026,10,October,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.79,7.901,3.377,80.0,Good
2026,11,November,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",6.89,7.926,3.332,80.0,Good
2026,11,November,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.008,7.952,3.291,80.0,Good
2026,12,December,1,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.155,7.981,3.261,80.0,Good
2026,12,December,2,Uttar Pradesh,2486,"D/S, MIRZAPUR",7.334,8.012,3.234,80.0,Good
2026,1,January,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),9.187,8.3,2.511,94.0,Excellent
2026,1,January,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),9.29,8.304,2.517,94.0,Excellent
2026,2,February,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),9.229,8.292,2.549,94.0,Excellent
2026,2,February,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),9.132,8.277,2.593,94.0,Excellent
2026,3,March,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),9.027,8.262,2.637,94.0,Excellent
2026,3,March,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.904,8.245,2.682,94.0,Excellent
2026,4,April,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.762,8.223,2.717,94.0,Excellent
2026,4,April,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.612,8.196,2.736,94.0,Excellent
2026,5,May,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.486,8.17,2.746,94.0,Excellent
2026,5,May,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.396,8.151,2.757,94.0,Excellent
2026,6,June,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.36,8.146,2.771,94.0,Excellent
2026,6,June,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.362,8.148,2.784,94.0,Excellent
2026,7,July,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.385,8.154,2.796,94.0,Excellent
2026,7,July,2,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.421,8.162,2.805,94.0,Excellent
2026,8,August,1,Uttar Pradesh,2487,KADAGHAT (KAUSHAMBI),8.468,8.17,2.813,94.0,Excellent
